round,client_id,gbound,round_time,samples
16,42,5.417592525482178,6.478832382336259,156
16,93,4.341747283935547,6.474587186798454,156
16,71,4.829102516174316,6.511516132950783,144
16,93,5.260379791259766,6.538758746907115,156
16,78,6.6438493728637695,6.646704287827015,207
17,21,5.417592525482178,0.7901105299592018,151
17,17,6.6438493728637695,0.8519295059144497,160
17,14,6.141928195953369,0.9315650552511215,154
17,80,6.3195481300354,0.9512490291148424,154
17,22,30.202892303466797,0.9561053510755301,161
18,29,11.545279502868652,0.6963134255260229,164
18,31,6.3195481300354,0.946553211286664,148
18,55,30.202892303466797,0.9561567917466164,162
18,92,10.170412063598633,1.0015998162329196,163
18,89,6.6438493728637695,1.0975744385272264,246
19,98,11.545279502868652,0.8067614320665598,160
19,52,30.202892303466797,0.884271252527833,162
19,57,10.170412063598633,0.9132962707430125,155
19,23,9.490899085998535,1.0417829412966966,198
19,1,6.3195481300354,1.119442980363965,221
20,19,11.545279502868652,0.7009394314140082,144
20,46,30.202892303466797,0.8677664935588837,134
20,14,6.3195481300354,0.9228163581341505,154
20,23,10.170412063598633,0.9747833326458931,198
20,56,9.490899085998535,1.1800219655036925,250
21,19,10.170412063598633,0.792645861953497,144
21,3,11.545279502868652,0.8407403897494078,165
21,72,30.202892303466797,0.895604207739234,158
21,77,20.501434326171875,0.9327776651829481,162
21,60,16.924299240112305,0.9560867283493281,162
22,13,10.170412063598633,0.7736057747155428,144
22,94,30.202892303466797,0.8790989477187395,159
22,79,16.924299240112305,0.9003172997385264,141
22,68,27.85750389099121,0.9503994803875685,162
22,76,20.501434326171875,0.9757153145968914,163
23,53,20.501434326171875,0.8385762494057417,155
23,41,27.85750389099121,0.8588658809661865,158
23,63,10.170412063598633,0.9190025046467781,154
23,67,17.17963409423828,1.1520163878798484,226
23,89,30.202892303466797,1.1929454520344733,246
24,29,27.85750389099121,0.7419319000095129,164
24,59,10.170412063598633,0.8253491833806038,159
24,3,17.17963409423828,0.8919396508485079,165
24,74,30.202892303466797,0.9822195149958134,164
24,88,26.964292526245117,0.976308649033308,162
25,21,27.85750389099121,0.6991165276616812,151
25,12,26.964292526245117,0.7929139096289873,118
25,12,10.170412063598633,0.8204830992966891,118
25,88,30.202892303466797,0.8592007696628571,162
25,100,17.17963409423828,1.0895370595157146,219
26,19,30.202892303466797,0.8132316671311856,144
26,60,27.85750389099121,0.8247829243540764,162
26,39,26.964292526245117,0.8659215211868286,165
26,8,10.170412063598633,0.8560820832848549,141
26,57,17.17963409423828,0.9347239915281534,155
27,88,26.964292526245117,0.8893205557018519,162
27,64,30.202892303466797,0.8661316834390164,140
27,6,27.85750389099121,0.9235252249985934,163
27,50,10.170412063598633,0.9315588060766459,157
27,4,17.17963409423828,0.9216479655355215,159
28,71,17.17963409423828,0.8087197091430426,144
28,98,27.85750389099121,0.7825805895030499,160
28,59,10.170412063598633,0.8207260366529227,159
28,87,26.964292526245117,0.9075911339372397,160
28,95,30.202892303466797,0.9157668422907591,158
29,14,17.17963409423828,0.8288981705904007,154
29,58,27.85750389099121,0.8212095532566309,130
29,2,26.964292526245117,0.9305024757981301,153
29,49,30.202892303466797,0.9417127553373575,160
29,6,13.499265670776367,0.9517877750098706,163
30,79,17.17963409423828,0.8063189160078764,141
30,58,20.545610427856445,0.86424581669271,130
30,32,27.85750389099121,0.9012545995414257,161
30,97,26.964292526245117,0.9122125595808029,158
30,27,30.202892303466797,0.9397337339818478,162
31,79,27.85750389099121,0.7274516742676497,141
31,75,17.17963409423828,0.8282097592949867,153
31,20,26.964292526245117,0.8612762406468392,144
31,46,20.545610427856445,0.8700855482369662,134
31,40,30.202892303466797,0.9031087193638087,155
32,20,17.17963409423828,0.7826157040894032,144
32,9,26.964292526245117,0.8836707897484303,145
32,61,30.202892303466797,0.9050874445587397,153
32,91,27.85750389099121,0.9141329541802407,162
32,87,20.545610427856445,0.9376878958195448,160
33,9,27.85750389099121,0.6931664418429136,145
33,22,18.687179565429688,0.8668117295950651,161
33,57,20.545610427856445,0.951951214671135,155
33,92,26.964292526245117,0.9799933075904846,163
33,44,30.202892303466797,0.976970549300313,166
34,8,20.545610427856445,0.8039038829505444,141
34,15,27.85750389099121,0.8773669913411141,144
34,68,30.202892303466797,0.9811640657484532,162
34,3,26.964292526245117,0.969047374650836,165
34,7,18.687179565429688,0.9802733134478331,159
35,50,26.964292526245117,0.7906304202973843,157
35,93,20.545610427856445,0.8927629735320807,156
35,63,27.85750389099121,0.8882794823497534,154
35,13,30.202892303466797,0.8944316502660513,144
35,26,18.687179565429688,0.9806873366236687,164
36,30,26.964292526245117,0.797309796884656,150
36,11,18.687179565429688,0.9331242270767689,153
36,68,20.545610427856445,0.9655484162271023,162
36,47,30.202892303466797,0.9491204373538494,161
36,39,27.85750389099121,0.980213263630867,165
37,12,27.85750389099121,0.6130872569978237,118
37,76,20.545610427856445,0.8710084032267332,163
37,66,18.687179565429688,0.8853192288428545,162
37,67,29.635860443115234,1.1430045902729034,226
37,67,30.202892303466797,1.1495585661381482,226
38,64,27.85750389099121,0.7581004664301872,140
38,75,29.635860443115234,0.8020242616534233,153
38,41,18.687179565429688,0.9349722448736429,158
38,25,20.545610427856445,0.9533618498593569,162
38,23,30.202892303466797,1.0417736560106277,198
39,15,29.635860443115234,0.7754316065460444,144
39,82,27.85750389099121,0.8955304749310017,162
39,98,30.202892303466797,0.9122467912733555,160
39,49,20.545610427856445,0.9275102201849222,160
39,24,18.687179565429688,0.9079420171678066,146
40,12,27.85750389099121,0.563106145337224,118
40,8,20.545610427856445,0.781539985537529,141
40,20,30.202892303466797,0.8912242349237204,144
40,7,29.635860443115234,0.9216709114611149,159
40,69,22.9447021484375,0.9564234051853419,161
41,94,27.85750389099121,0.7064390942454338,159
41,94,20.545610427856445,0.8217703100293875,159
41,49,29.635860443115234,0.9209352485835552,160
41,36,30.202892303466797,0.9915645938366652,162
41,67,30.88675308227539,1.1551266234368085,226
42,8,29.635860443115234,0.7867994751781225,141
42,9,30.202892303466797,0.929025461524725,145
42,6,30.88675308227539,1.001214475929737,163
42,56,27.85750389099121,1.0333143040537833,250
42,45,20.545610427856445,1.044714143127203,192
43,12,30.88675308227539,0.6907778881490231,118
43,24,27.85750389099121,0.8796472620218992,146
43,95,30.202892303466797,0.9037772934883833,158
43,27,29.635860443115234,0.9276301428675652,162
43,70,20.545610427856445,0.9356905832886696,162
44,54,27.85750389099121,0.7638738002628088,136
44,47,30.88675308227539,0.832664018124342,161
44,27,20.545610427856445,0.8487176481634379,162
44,25,30.202892303466797,0.9196920465677977,162
44,1,29.635860443115234,1.0823967713862657,221
45,39,30.88675308227539,0.8655750524252653,165
45,85,27.85750389099121,0.8717979282140732,155
45,63,20.545610427856445,0.9045646857470274,154
45,43,30.202892303466797,0.9074400398880244,160
45,22,29.635860443115234,0.939920661598444,161
46,15,30.88675308227539,0.8010049179196358,144
46,46,29.635860443115234,0.8445474278181792,134
46,10,27.85750389099121,0.8376176074147225,149
46,40,30.202892303466797,0.9050210915505886,155
46,78,20.545610427856445,1.0762992795556783,207
47,58,27.85750389099121,0.8330069310963154,130
47,44,30.88675308227539,0.8691771846264601,166
47,99,29.635860443115234,0.9022210218012333,160
47,82,30.202892303466797,0.970417795330286,162
47,100,20.545610427856445,1.0959672328084706,219
48,79,30.88675308227539,0.7834815211594105,141
48,98,29.635860443115234,0.9103674158453942,160
48,57,20.545610427856445,0.9188318453729153,155
48,48,30.202892303466797,0.9134924687445164,159
48,34,27.85750389099121,1.3124444015324115,309
49,72,30.88675308227539,0.8010008238255978,158
49,31,29.635860443115234,0.8827790148556233,148
49,24,20.545610427856445,0.8736718535423279,146
49,51,27.85750389099121,0.8890939146280289,135
49,80,30.202892303466797,0.9420021414756775,154
50,9,29.635860443115234,0.8147977381944657,145
50,57,30.202892303466797,0.8479370079934597,155
50,31,27.85750389099121,0.8993700962513685,148
50,54,20.545610427856445,0.9187428072094918,136
50,89,30.88675308227539,1.1780951652675866,246
51,28,27.85750389099121,0.8040388893336058,153
51,84,20.545610427856445,0.8058386255055666,127
51,32,39.81520462036133,0.8631304387003184,161
51,47,30.202892303466797,0.8608225356787443,161
51,6,30.88675308227539,0.9545405764132738,163
52,40,27.85750389099121,0.7846526239067316,155
52,53,39.81520462036133,0.8282648768275976,155
52,40,20.545610427856445,0.9125483646988869,155
52,49,30.88675308227539,0.9282035171985626,160
52,6,30.202892303466797,0.955930532515049,163
53,92,20.545610427856445,0.8512545708566904,163
53,48,30.202892303466797,0.902601720392704,159
53,90,30.88675308227539,0.9285555887967348,162
53,22,28.683250427246094,0.9238866563886404,161
53,60,39.81520462036133,0.9553850457072258,162
54,12,20.545610427856445,0.7544406518340111,118
54,63,28.683250427246094,0.7883066959679127,154
54,98,30.88675308227539,0.8642597157508135,160
54,69,39.81520462036133,0.9697349328547716,161
54,90,30.202892303466797,0.9879889689385891,162
55,72,20.545610427856445,0.8309822674840689,158
55,84,30.202892303466797,0.8556420780718327,127
55,46,28.683250427246094,0.8541824460029602,134
55,31,39.81520462036133,0.8827197883278132,148
55,52,30.88675308227539,0.9483593679964543,162
56,54,20.545610427856445,0.7918637596070767,136
56,63,28.683250427246094,0.892007065564394,154
56,70,39.81520462036133,0.9284834150224924,162
56,38,30.88675308227539,0.9486150365322829,162
56,67,30.202892303466797,1.164127405360341,226
57,19,20.545610427856445,0.7768873605877161,144
57,51,28.683250427246094,0.8534022267907858,135
57,54,30.202892303466797,0.8949353467673064,136
57,42,39.81520462036133,0.9372666418552399,156
57,33,30.88675308227539,0.9271565075963736,160
58,15,20.545610427856445,0.7832111619412899,144
58,28,39.81520462036133,0.8878538101911545,153
58,79,28.683250427246094,0.8947118535637856,141
58,72,30.202892303466797,0.9363153535872698,158
58,76,30.88675308227539,0.9773306768387556,163
59,99,39.81520462036133,0.805685855075717,160
59,72,30.202892303466797,0.8370232932269573,158
59,81,20.545610427856445,0.9058418419212103,153
59,57,30.88675308227539,0.9108785778284073,155
59,39,28.683250427246094,0.92740971557796,165
60,24,30.202892303466797,0.8007998649030924,146
60,48,39.81520462036133,0.7945684358477593,159
60,85,30.88675308227539,0.9040287207812071,155
60,7,28.683250427246094,0.9083721876144409,159
60,5,31.56924057006836,0.9235717557370663,162
61,38,30.202892303466797,0.890226099267602,162
61,2,31.56924057006836,0.9375842787325382,153
61,6,28.683250427246094,0.9401798263192177,163
61,65,39.81520462036133,0.9512439757585526,162
61,69,30.88675308227539,0.9871792118996382,161
62,31,39.81520462036133,0.7895335756242275,148
62,2,28.683250427246094,0.804515502974391,153
62,84,31.56924057006836,0.8188924636691809,127
62,82,30.202892303466797,0.8694483280181885,162
62,67,30.88675308227539,1.1294078785926103,226
63,97,30.202892303466797,0.8595971163362265,158
63,5,39.81520462036133,0.874690830335021,162
63,4,30.88675308227539,0.9143447909504175,159
63,89,28.683250427246094,1.1680352721363305,246
63,34,31.56924057006836,1.381013687327504,309
64,71,39.81520462036133,0.7856212757527828,144
64,96,31.56924057006836,0.8802133291959763,137
64,65,34.787357330322266,0.9377950165420771,162
64,90,30.202892303466797,0.9460496731102467,162
64,17,28.683250427246094,0.9414121188223362,160
65,6,31.56924057006836,0.8734773971140385,163
65,51,28.683250427246094,0.8426273945719004,135
65,40,39.81520462036133,0.9192602444440127,155
65,90,34.787357330322266,0.9645680166780949,162
65,56,30.202892303466797,1.179305962845683,250
66,19,39.81520462036133,0.7866904247552157,144
66,96,28.683250427246094,0.8293881431221962,137
66,45,34.787357330322266,1.0198609378188848,192
66,23,30.202892303466797,1.04453611895442,198
66,100,31.56924057006836,1.1194947097450494,219
67,86,28.683250427246094,0.9089714024215937,158
67,73,31.56924057006836,0.8908229112625122,155
67,33,34.787357330322266,0.9210738647729159,160
67,16,39.81520462036133,0.9557725317776203,164
67,1,30.202892303466797,1.0073774266988038,221
68,13,28.683250427246094,0.8014250431209803,144
68,73,39.81520462036133,0.8567555245012045,155
68,62,31.56924057006836,0.9081095229834318,156
68,57,34.787357330322266,0.9194266363978386,155
68,1,30.202892303466797,1.0374302022159099,221
69,38,30.202892303466797,0.8396880995482207,162
69,93,28.683250427246094,0.8940487202256918,156
69,91,31.56924057006836,0.9332367643713951,162
69,68,34.787357330322266,0.9349896531552077,162
69,16,39.81520462036133,0.9324213299900294,164
70,96,30.202892303466797,0.8372185748070479,137
70,36,39.81520462036133,0.8747835006564856,162
70,6,34.787357330322266,0.928317166492343,163
70,66,31.56924057006836,0.9532448943704367,162
70,36,28.683250427246094,0.9699883382767439,162
71,80,34.787357330322266,0.8072242788970471,154
71,22,31.56924057006836,0.8540172722190619,161
71,87,30.202892303466797,0.9268605146557093,160
71,76,39.81520462036133,0.9488427933305502,163
71,32,28.683250427246094,0.954756136611104,161
72,53,31.56924057006836,0.8057534337043762,155
72,18,28.683250427246094,0.8814063757658005,140
72,3,39.81520462036133,0.9503686890006066,165
72,72,30.202892303466797,0.9356809999793768,158
72,52,34.787357330322266,0.9497546810656786,162
73,11,39.81520462036133,0.7908244445919991,153
73,9,34.787357330322266,0.884600942581892,145
73,62,28.683250427246094,0.94418477229774,156
73,88,30.202892303466797,0.9793309565633536,162
73,100,31.56924057006836,1.1036503497511148,219
74,40,39.81520462036133,0.8264432806521654,155
74,91,28.683250427246094,0.8340767338871956,162
74,86,34.787357330322266,0.895625363662839,158
74,11,30.202892303466797,0.9035826098173857,153
74,1,31.56924057006836,1.0626984644681214,221
75,15,39.81520462036133,0.7482602182775736,144
75,48,28.683250427246094,0.9141903441399336,159
75,95,31.56924057006836,0.9419247187674046,158
75,7,34.787357330322266,0.9334658548235893,159
75,100,30.202892303466797,1.091943110898137,219
76,46,39.81520462036133,0.7264766596257687,134
76,36,28.683250427246094,0.8509695321321488,162
76,71,30.202892303466797,0.9076634977012873,144
76,31,34.787357330322266,0.9275894459336996,148
76,67,31.56924057006836,1.1374609299004077,226
77,33,39.81520462036133,0.7951387386769057,160
77,21,28.683250427246094,0.7842303771525622,151
77,47,30.202892303466797,0.8315081760287285,161
77,88,31.56924057006836,0.9560635942965746,162
77,82,34.787357330322266,0.9506778247654438,162
78,62,31.56924057006836,0.8547603279352188,156
78,80,34.787357330322266,0.8498166795819998,154
78,65,28.683250427246094,0.954288249462843,162
78,39,30.202892303466797,0.9660576783120632,165
78,68,39.81520462036133,0.9743672996759415,162
79,71,30.202892303466797,0.7761302959173918,144
79,31,28.683250427246094,0.9011940728873015,148
79,39,34.787357330322266,0.9625823549926281,165
79,23,39.81520462036133,1.0435765270143746,198
79,34,31.56924057006836,1.3240270014852284,309
80,64,28.683250427246094,0.6855041101574898,140
80,42,30.202892303466797,0.8255002774298191,156
80,76,39.81520462036133,0.8527151435613632,163
80,40,34.787357330322266,0.9388201884925366,155
80,97,31.56924057006836,0.9554649848490954,158
81,28,31.56924057006836,0.8259750545024872,153
81,7,28.683250427246094,0.8305593688040972,159
81,18,39.81520462036133,0.8800317920744419,140
81,28,34.787357330322266,0.9326508823782206,153
81,76,30.202892303466797,0.9489846747368574,163
82,8,39.81520462036133,0.7890912849456072,141
82,58,28.683250427246094,0.8735547285526991,130
82,57,31.56924057006836,0.9260210521519184,155
82,78,34.787357330322266,1.1183915227651595,207
82,56,30.202892303466797,1.1900912649929523,250
83,9,39.81520462036133,0.7866218253970146,145
83,72,28.683250427246094,0.7996896911412478,158
83,32,30.202892303466797,0.8489982519298792,161
83,18,31.56924057006836,0.884352108091116,140
83,65,34.787357330322266,0.954340722039342,162
84,85,39.81520462036133,0.7909290228039026,155
84,40,28.683250427246094,0.863358324021101,155
84,21,30.202892303466797,0.8770826939493418,151
84,52,34.787357330322266,0.9790013149380684,162
84,56,31.56924057006836,1.1767396848648786,250
85,3,28.683250427246094,0.7699052855372429,165
85,22,51.94434356689453,0.879561185464263,161
85,95,39.81520462036133,0.9222635269165039,158
85,48,31.56924057006836,0.9304897911846638,159
85,62,34.787357330322266,1.015854427218437,156
86,41,39.81520462036133,0.8047347027808428,158
86,79,28.683250427246094,0.8754985105246306,141
86,21,31.56924057006836,0.9057663824409247,151
86,4,51.94434356689453,0.9295139886438847,159
86,83,34.787357330322266,0.9470273271203041,160
87,72,28.683250427246094,0.748502391949296,158
87,58,39.81520462036133,0.7527356665581465,130
87,62,31.56924057006836,0.9320965573191643,156
87,85,51.94434356689453,0.9330845061689615,155
87,92,34.787357330322266,0.9638620741665364,163
88,58,51.94434356689453,0.742237250879407,130
88,95,39.81520462036133,0.8161679334938526,158
88,80,34.787357330322266,0.9154922176152468,154
88,5,31.56924057006836,0.9517219826579094,162
88,78,28.683250427246094,1.0579040233045816,207
89,44,51.94434356689453,0.8806352909654379,166
89,75,31.56924057006836,0.8909324813634157,153
89,74,39.81520462036133,0.924133512750268,164
89,38,34.787357330322266,0.9908738542348147,162
89,34,28.683250427246094,1.3371363911777734,309
90,31,31.56924057006836,0.7987278826534748,148
90,51,51.94434356689453,0.8459603726863861,135
90,31,39.81520462036133,0.8804746005684138,148
90,49,28.683250427246094,0.9197498537600041,160
90,92,34.787357330322266,0.9467285607010126,163
91,57,28.683250427246094,0.7186545185744763,155
91,64,31.56924057006836,0.8059695694595576,140
91,87,39.81520462036133,0.884427735209465,160
91,18,51.94434356689453,0.8827729724347592,140
91,13,34.787357330322266,0.8997036531567574,144
92,21,28.683250427246094,0.7076199758797884,151
92,51,39.81520462036133,0.7125624135136605,135
92,80,31.56924057006836,0.9080109089612961,154
92,2,34.787357330322266,0.9059124324470759,153
92,23,51.94434356689453,1.0395401526242494,198
93,8,34.787357330322266,0.8221698883920908,141
93,40,31.56924057006836,0.8189600180834532,155
93,22,28.683250427246094,0.859932254627347,161
93,32,51.94434356689453,0.9381287224590779,161
93,56,39.81520462036133,1.1723460979759692,250
94,83,31.56924057006836,0.803504652902484,160
94,20,39.81520462036133,0.8730945490300656,144
94,11,51.94434356689453,0.9089881680905819,153
94,74,28.683250427246094,0.970025546476245,164
94,56,34.787357330322266,1.1770921271294355,250
95,41,39.81520462036133,0.8097473323345185,158
95,99,28.683250427246094,0.9265510212630034,160
95,16,51.94434356689453,0.9622889026999474,164
95,67,34.787357330322266,1.1958090025931596,226
95,56,31.56924057006836,1.2421902246773242,250
96,30,39.81520462036133,0.8124788902699948,150
96,93,28.683250427246094,0.7962230980396271,156
96,39,51.94434356689453,0.8156187903136015,165
96,86,31.56924057006836,0.8735011402517557,158
96,52,34.787357330322266,0.9565235279500485,162
97,12,28.683250427246094,0.6833759933710098,118
97,18,51.94434356689453,0.7776877094060183,140
97,62,39.81520462036133,0.8277708698064089,156
97,13,31.56924057006836,0.8803923647850752,144
97,29,34.787357330322266,0.9404999814927578,164
98,80,39.81520462036133,0.841841134801507,154
98,17,28.683250427246094,0.8257638603448868,160
98,60,51.94434356689453,0.8598477110266686,162
98,28,34.787357330322266,0.9285932254046202,153
98,49,31.56924057006836,0.9376941375434399,160
99,24,51.94434356689453,0.7943167328834534,146
99,98,39.81520462036133,0.9319336038082838,160
99,7,28.683250427246094,0.9246946197003126,159
99,27,34.787357330322266,0.9725535750389099,162
99,37,31.56924057006836,0.9858732834458351,164
100,65,31.56924057006836,0.827419725805521,162
100,58,28.683250427246094,0.8175777286291123,130
100,61,39.81520462036133,0.8811949841678143,153
100,4,51.94434356689453,0.901929396763444,159
100,89,34.787357330322266,1.157652522996068,246
101,17,31.56924057006836,0.8450131095945835,160
101,61,28.683250427246094,0.884017064794898,153
101,77,39.81520462036133,0.9537843368947506,162
101,70,34.787357330322266,0.9990496408194304,162
101,100,51.94434356689453,1.1266702093183993,219
102,82,31.56924057006836,0.8269866142421961,162
102,81,39.81520462036133,0.8449766613543034,153
102,50,28.683250427246094,0.8795228708535433,157
102,80,51.94434356689453,0.8969721660017967,154
102,63,34.787357330322266,0.8897749051451683,154
103,40,31.56924057006836,0.7950339313596487,155
103,46,39.81520462036133,0.8060826655477286,134
103,36,28.683250427246094,0.9386195667088032,162
103,16,51.94434356689453,0.9642924904823303,164
103,78,34.787357330322266,1.0777399331331252,207
104,32,31.56924057006836,0.8506859052926302,161
104,50,28.683250427246094,0.9069635212421417,157
104,55,39.81520462036133,0.9239714719355107,162
104,75,34.787357330322266,0.9244141090661288,153
104,6,51.94434356689453,0.9644683036953211,163
105,10,28.683250427246094,0.797153526544571,149
105,91,39.81520462036133,0.8344873633235693,162
105,22,31.56924057006836,0.9643684845417738,161
105,100,34.787357330322266,1.1535379901528358,219
105,89,51.94434356689453,1.193063398450613,246
106,42,28.683250427246094,0.812822637706995,156
106,17,31.56924057006836,0.836257803812623,160
106,2,51.94434356689453,0.9120726488530636,153
106,1,39.81520462036133,1.0881597992032765,221
106,78,34.787357330322266,1.0862799115478992,207
107,20,28.683250427246094,0.6891242634505034,144
107,11,51.94434356689453,0.8032509159296751,153
107,51,34.787357330322266,0.8613844323903322,135
107,73,39.81520462036133,0.9245140474289656,155
107,37,31.56924057006836,0.9528722554445267,164
108,17,31.56924057006836,0.8281463492661715,160
108,50,34.787357330322266,0.9035677887499333,157
108,41,39.81520462036133,0.913047780841589,158
108,99,28.683250427246094,0.9237267930060625,160
108,1,51.94434356689453,1.1116455566138028,221
109,93,39.81520462036133,0.804573792591691,156
